Customer ID,Recency,Frequency,Monetary,KMeansCluster,DBSCANCluster
14507.0,10,7,1751.92,0,0
14508.0,12,4,536.02,0,0
14509.0,170,1,110.95,3,0
14510.0,11,4,964.55,0,0
14512.0,19,5,940.69,0,0
14513.0,72,3,332.42,0,0
14514.0,72,7,3385.59,0,0
14515.0,23,9,1616.81,0,0
14516.0,152,1,151.17,3,0
14519.0,319,2,203.14,2,0
14521.0,113,2,167.65,3,0
14522.0,231,4,773.8800000000001,2,0
14524.0,45,4,1066.03,0,0
14525.0,64,8,3810.64,0,0
14526.0,25,1,258.65,0,0
14527.0,1,108,18036.76,0,0
14530.0,32,13,3106.51,0,0
14531.0,115,1,376.34,3,0
14532.0,47,8,2900.18,0,0
14533.0,43,6,1372.5,0,0
14534.0,33,13,1677.37,0,0
14535.0,31,7,2983.39,0,0
14537.0,242,2,279.89,2,0
14538.0,166,3,982.59,3,0
14540.0,15,9,2747.08,0,0
14541.0,52,6,1038.03,0,0
14543.0,16,29,8989.54,0,0
14544.0,106,1,934.23,3,0
14545.0,310,1,349.25,2,0
14546.0,12,11,2505.11,0,0
14548.0,120,7,1888.49,3,0
14549.0,56,3,624.36,0,0
14550.0,24,2,587.69,0,0
14551.0,45,7,670.41,0,0
14552.0,16,2,343.71,0,0
14553.0,47,5,933.83,0,0
14555.0,17,5,1982.3400000000001,0,0
14556.0,232,3,815.69,2,0
14558.0,289,5,614.1,2,0
14559.0,26,1,75.6,0,0
14560.0,15,22,3876.2599999999998,0,0
14562.0,26,8,1631.38,0,0
14563.0,145,2,640.54,3,0
14564.0,63,5,2519.32,0,0
14565.0,109,1,760.1,3,0
14566.0,53,3,2660.0,0,0
14568.0,60,2,909.5,0,0
14569.0,88,3,369.94,0,0
14570.0,79,1,395.69,0,0
14571.0,61,1,160.0,0,0
14572.0,53,5,2709.59,0,0
14573.0,8,5,925.3,0,0
14574.0,368,1,143.70000000000002,2,0
14575.0,124,1,420.22,3,0
14576.0,8,1,35.400000000000006,0,0
14577.0,30,3,504.44,0,0
14579.0,68,1,105.56,0,0
14580.0,154,1,14.850000000000001,3,0
14581.0,180,1,271.05,3,0
14583.0,19,3,673.33,0,0
14584.0,57,4,705.1,0,0
14585.0,18,4,986.22,0,0
14588.0,214,1,135.39,3,0
14589.0,7,1,39.75,0,0
14590.0,60,28,2871.04,0,0
14593.0,33,15,2951.54,0,0
14594.0,9,1,255.0,0,0
14595.0,89,2,423.85,3,0
14596.0,262,1,222.22000000000003,2,0
14597.0,15,4,1318.3899999999999,0,0
14598.0,205,2,1.7763568394002505e-15,3,0
14599.0,26,2,457.89,0,0
14600.0,29,1,471.84000000000003,0,0
14602.0,292,1,205.35999999999999,2,0
14604.0,269,1,143.85999999999999,2,0
14605.0,10,4,921.5600000000001,0,0
14606.0,2,135,18158.22,0,0
14607.0,103,10,7389.96,3,0
14608.0,15,8,1488.29,0,0
14609.0,24,7,764.64,0,0
14610.0,31,2,24.35,0,0
14611.0,75,3,599.38,0,0
14612.0,51,1,877.7,0,0
14613.0,316,1,76.32000000000001,2,0
14614.0,22,1,295.13,0,0
14615.0,30,6,934.26,0,0
14616.0,21,2,121.7,0,0
14617.0,38,2,190.47000000000003,0,0
14618.0,2,6,757.08,0,0
14619.0,177,1,896.8000000000001,3,0
14621.0,142,10,1112.51,3,0
14623.0,16,6,1121.43,0,0
14624.0,51,4,588.22,0,0
14625.0,8,14,3543.05,0,0
14626.0,31,8,2617.7,0,0
14627.0,15,2,428.25,0,0
14628.0,78,3,1326.04,0,0
14630.0,120,1,338.65,3,0
14631.0,22,4,1016.19,0,0
14634.0,73,7,1971.82,0,0
14635.0,89,1,215.22,3,0
14637.0,313,1,106.67999999999999,2,0
14639.0,44,3,1994.47,0,0
14640.0,45,8,1421.88,0,0
14643.0,253,3,986.08,2,0
14644.0,50,8,1297.01,0,0
14645.0,261,2,243.15,2,0
14646.0,10,87,243853.05,0,-1
14647.0,159,1,270.0,3,0
14648.0,39,19,4378.0,0,0
14649.0,17,7,2227.45,0,0
14650.0,224,1,62.5,2,0
14651.0,30,7,1371.77,0,0
14653.0,149,5,1666.41,3,0
14654.0,374,1,246.86,2,0
14655.0,15,7,1899.08,0,0
14656.0,51,3,498.95,0,0
14657.0,65,2,601.97,0,0
14662.0,63,3,635.06,0,0
14663.0,66,2,490.6,0,0
14665.0,63,2,913.95,0,0
14667.0,1,36,12221.46,0,0
14668.0,81,1,111.63,0,0
14669.0,269,4,1957.54,2,0
14670.0,368,1,190.47,2,0
14671.0,185,2,1127.45,3,0
14672.0,151,2,347.59,3,0
14673.0,3,3,1674.41,0,0
14674.0,145,1,173.66,3,0
14675.0,24,1,419.22,0,0
14676.0,21,8,5742.25,0,0
14677.0,228,1,184.91,2,0
14678.0,207,2,386.44,3,0
14679.0,7,5,1272.95,0,0
14680.0,7,65,27828.56,0,0
14681.0,23,3,376.20000000000005,0,0
14682.0,64,4,1462.81,0,0
14683.0,224,1,146.56,2,0
14684.0,26,1,228.52,0,0
14685.0,212,13,4241.16,3,0
14686.0,50,6,844.58,0,0
14687.0,36,2,773.6800000000001,0,0
14688.0,9,8,2056.3,0,0
14690.0,28,2,422.63,0,0
14692.0,16,8,1123.59,0,0
14693.0,61,7,966.96,0,0
14694.0,253,1,244.31,2,0
14695.0,155,4,1466.72,3,0
14696.0,1,3,687.7,0,0
14699.0,71,3,593.47,0,0
14700.0,51,2,880.96,0,0
14701.0,78,6,1961.02,0,0
14702.0,1,15,3410.44,0,0
14704.0,60,2,258.96,0,0
14706.0,254,1,367.54,2,0
14707.0,71,2,139.2,0,0
14708.0,4,3,1085.91,0,0
14709.0,15,13,3955.34,0,0
14710.0,15,9,1300.31,0,0
14712.0,54,1,411.0,0,0
14713.0,1,14,2708.21,0,0
14714.0,36,6,736.21,0,0
14715.0,78,4,958.0699999999999,0,0
14716.0,80,1,235.77,0,0
14717.0,369,2,72.8,2,0
14718.0,46,1,226.42,0,0
14721.0,15,1,109.07,0,0
14722.0,113,2,309.1,3,0
14723.0,7,7,927.89,0,0
14724.0,226,1,341.9,2,0
14725.0,30,4,546.76,0,0
14726.0,290,1,116.5,2,0
14727.0,182,3,22.55,3,0
14728.0,49,1,190.58,0,0
14729.0,9,3,586.24,0,0
14732.0,28,14,2761.1800000000003,0,0
14733.0,3,4,6579.26,0,0
14734.0,52,5,1045.47,0,0
14735.0,24,25,6102.02,0,0
14736.0,121,2,374.05,3,0
14737.0,36,1,2389.62,0,0
14738.0,163,3,473.7,3,0
14739.0,3,21,8370.47,0,0
14740.0,45,9,2645.65,0,0
14741.0,8,2,497.25,0,0
14742.0,71,1,579.85,0,0
14743.0,228,1,50.48,2,0
14744.0,2,9,2732.49,0,0
14745.0,137,11,1303.9,3,0
14746.0,42,4,593.5,0,0
14748.0,4,12,1360.46,0,0
14749.0,115,1,310.15,3,0
14750.0,372,1,112.03,2,0
14751.0,320,2,126.45,2,0
14753.0,96,1,306.36,3,0
14754.0,53,5,905.68,0,0
14755.0,17,18,4886.07,0,0
14756.0,10,3,1874.5,0,0
14758.0,32,3,1380.9099999999999,0,0
14761.0,80,1,192.02,0,0
14762.0,262,1,117.05000000000001,2,0
14763.0,368,1,-9.95,2,0
14766.0,1,9,4008.91,0,0
14767.0,110,1,382.81,3,0
14769.0,26,11,5055.07,0,0
14770.0,103,7,2748.4700000000003,3,0
14771.0,241,3,579.92,2,0
14773.0,224,2,125.7,2,0
14774.0,164,1,241.45,3,0
14775.0,8,1,406.56,0,0
14776.0,22,6,1143.44,0,0
14777.0,36,2,256.71,0,0
14781.0,56,1,-530.31,0,0
14783.0,291,2,305.35,2,0
14784.0,25,1,159.94,0,0
14786.0,186,1,90.96,3,0
14787.0,107,1,110.65,3,0
14788.0,232,1,476.88,2,0
14790.0,10,6,1781.56,0,0
14791.0,242,1,303.63,2,0
14793.0,171,1,396.91,3,0
14794.0,29,4,617.04,0,0
14796.0,2,14,2849.51,0,0
14797.0,143,1,300.31,3,0
14798.0,17,6,541.37,0,0
14799.0,373,1,180.45,2,0
14800.0,5,8,3160.05,0,0
14802.0,66,6,-1502.98,0,0
14805.0,40,3,536.15,0,0
14806.0,75,1,110.03999999999999,0,0
14807.0,26,2,504.14,0,0
14809.0,257,2,686.76,2,0
14810.0,5,3,446.59,0,0
14811.0,23,1,170.5,0,0
14812.0,234,1,178.85,2,0
14813.0,5,4,888.91,0,0
14814.0,217,1,154.21,3,0
14817.0,16,7,2778.87,0,0
14818.0,94,3,495.76,3,0
14819.0,130,2,184.34,3,0
14820.0,16,5,767.47,0,0
14821.0,2,7,1230.15,0,0
14822.0,121,1,157.70000000000002,3,0
14824.0,15,8,2824.8,0,0
14825.0,4,16,2659.37,0,0
14826.0,217,2,385.2,3,0
14827.0,301,1,0.0,2,0
14828.0,24,11,7663.7,0,0
14829.0,8,4,995.29,0,0
14831.0,210,7,1623.97,3,0
14832.0,266,3,-274.63,2,0
14833.0,134,1,94.8,3,0
14834.0,43,1,485.86,0,0
14835.0,163,3,293.09999999999997,3,0
14837.0,73,7,1804.6200000000001,0,0
14838.0,59,2,769.9200000000001,0,0
14839.0,54,3,915.28,0,0
14840.0,163,2,277.36,3,0
14841.0,10,8,3867.2400000000002,0,0
14843.0,72,1,211.79999999999998,0,0
14844.0,66,8,3498.62,0,0
14845.0,235,1,150.0,2,0
14846.0,59,2,406.79999999999995,0,0
14847.0,36,3,1011.2,0,0
14848.0,40,1,310.56,0,0
14849.0,9,25,7638.16,0,0
14850.0,3,8,1274.01,0,0
14851.0,266,1,318.06,2,0
14852.0,60,15,3272.19,0,0
14853.0,50,4,888.3199999999999,0,0
14854.0,26,6,1552.28,0,0
14855.0,110,5,5874.65,3,0
14857.0,78,7,2413.281,0,0
14858.0,141,1,180.75,3,0
14859.0,190,1,351.9,3,0
14861.0,16,13,1192.61,0,0
14864.0,367,1,-48.75,2,0
14865.0,8,3,77.52000000000001,0,0
14866.0,2,8,6460.32,0,0
14867.0,4,16,2200.13,0,0
14868.0,16,4,1230.42,0,0
14869.0,16,6,2033.0,0,0
14870.0,36,8,1467.3500000000001,0,0
14871.0,129,5,726.89,3,0
14872.0,116,4,802.6800000000001,3,0
14873.0,269,1,334.45,2,0
14874.0,171,1,116.18,3,0
14875.0,71,2,1392.83,0,0
14876.0,157,2,256.7,3,0
14877.0,54,2,425.85,0,0
14878.0,12,19,2307.39,0,0
14879.0,320,1,185.06,2,0
14882.0,26,13,2755.35,0,0
14884.0,305,1,120.6,2,0
14885.0,63,3,730.8,0,0
14890.0,254,2,691.6,2,0
14891.0,52,2,552.35,0,0
14892.0,326,1,202.35000000000002,2,0
14893.0,203,4,544.41,3,0
14894.0,79,4,756.46,0,0
14895.0,19,24,13468.56,0,0
14896.0,1,9,1515.75,0,0
14897.0,38,5,1734.3600000000001,0,0
14898.0,1,12,2119.39,0,0
14899.0,31,1,1331.38,0,0
14900.0,158,1,13.919999999999998,3,0
14901.0,2,6,853.81,0,0
14902.0,31,3,686.16,0,0
14904.0,44,2,605.05,0,0
14905.0,10,7,1339.79,0,0
14906.0,81,3,-66.98,0,0
14907.0,3,14,2615.84,0,0
14908.0,99,1,104.10000000000001,3,0
14909.0,64,5,1380.98,0,0
14911.0,1,270,137710.76,0,-1
14912.0,19,8,-92.94000000000011,0,0
14913.0,24,4,2845.7,0,0
14914.0,241,1,-5.85,2,0
14915.0,11,10,1493.8200000000002,0,0
14916.0,67,6,1623.3700000000001,0,0
14917.0,232,2,1123.75,2,0
14918.0,40,7,4345.66,0,0
14919.0,175,1,359.35,3,0
14920.0,201,1,629.4,3,0
14922.0,29,2,843.74,0,0
14924.0,246,2,620.96,2,0
14925.0,367,1,-7.95,2,0
14926.0,17,3,337.65,0,0
14927.0,32,1,308.2,0,0
14928.0,255,2,204.46,2,0
14929.0,57,1,612.8100000000001,0,0
14930.0,57,6,2763.78,0,0
14932.0,1,2,666.13,0,0
14933.0,79,5,885.0,0,0
14934.0,14,6,555.26,0,0
14935.0,255,1,1065.12,2,0
14936.0,26,5,4261.04,0,0
14938.0,138,4,2289.43,3,0
14939.0,266,1,-934.66,2,0
14940.0,53,2,531.49,0,0
14941.0,214,1,182.1,3,0
14942.0,37,5,706.56,0,0
14943.0,299,1,107.62,2,0
14944.0,25,10,3831.97,0,0
14945.0,49,1,179.4,0,0
14947.0,24,4,758.97,0,0
14949.0,95,6,498.55,3,0
14952.0,2,29,9331.46,0,0
14953.0,54,4,677.25,0,0
14954.0,339,1,167.27,2,0
14955.0,368,1,163.77,2,0
14956.0,57,1,1325.0,0,0
14957.0,280,1,203.2,2,0
14958.0,231,3,458.26,2,0
14961.0,15,16,9322.32,0,0
14962.0,175,3,240.21000000000004,3,0
14963.0,15,8,1645.3799999999999,0,0
14966.0,23,5,881.24,0,0
14967.0,77,6,1216.72,0,0
14968.0,94,1,353.65,3,0
14969.0,339,1,906.23,2,0
14970.0,45,12,2001.34,0,0
14972.0,17,1,30.300000000000004,0,0
14975.0,57,1,192.45,0,0
14977.0,361,1,31.929999999999996,2,0
14978.0,66,7,1155.02,0,0
14979.0,371,1,429.66,2,0
14980.0,373,1,150.68,2,0
14981.0,29,2,211.39999999999998,0,0
14982.0,208,1,237.78,3,0
14983.0,325,1,183.20000000000002,2,0
14984.0,24,4,1058.1399999999999,0,0
14986.0,12,2,563.1,0,0
14987.0,1,8,1305.85,0,0
14988.0,16,6,1704.11,0,0
14989.0,297,1,342.4,2,0
14990.0,248,2,304.17,2,0
14991.0,66,1,314.67,0,0
14992.0,78,1,210.5,0,0
14993.0,199,1,36.13,3,0
14994.0,18,8,872.42,0,0
14996.0,117,2,442.28999999999996,3,0
14997.0,291,1,230.4,2,0
14998.0,64,2,338.31,0,0
14999.0,228,1,129.48000000000002,2,0
15001.0,30,2,199.10999999999999,0,0
15002.0,3,6,3127.9700000000003,0,0
15003.0,109,7,1022.03,3,0
15005.0,2,42,7474.86,0,0
15006.0,89,1,277.4,3,0
15008.0,116,2,360.0,3,0
15011.0,31,2,416.6,0,0
15012.0,9,2,429.78,0,0
15013.0,123,10,1610.82,3,0
15015.0,137,20,2265.77,3,0
15016.0,29,5,442.85,0,0
15018.0,3,1,111.25,0,0
15020.0,15,1,198.47,0,0
15021.0,2,7,775.21,0,0
15022.0,313,1,281.05,2,0
15023.0,5,12,5248.75,0,0
15024.0,3,8,2414.18,0,0
15025.0,204,1,617.83,3,0
15026.0,11,2,579.89,0,0
15027.0,16,7,1922.09,0,0
15028.0,4,3,521.78,0,0
15029.0,254,2,362.15,2,0
15030.0,16,7,1446.38,0,0
15031.0,30,12,2150.54,0,0
15032.0,2,7,8821.55,0,0
15034.0,22,6,3957.04,0,0
15037.0,12,2,397.76,0,0
15038.0,5,4,579.67,0,0
15039.0,4,56,19799.86,0,0
15040.0,177,1,7.49,3,0
15041.0,80,1,109.47,0,0
15042.0,231,1,179.52,2,0
15043.0,99,5,2333.3199999999997,3,0
15044.0,15,25,8097.47,0,0
15046.0,59,12,2454.12,0,0
15048.0,4,1,98.7,0,0
15050.0,57,2,2349.5,0,0
15051.0,15,7,2528.55,0,0
15055.0,110,3,549.12,3,0
15056.0,156,1,113.64999999999999,3,0
15057.0,79,4,1695.06,0,0
15058.0,12,6,1252.19,0,0
15059.0,12,16,2069.43,0,0
15061.0,3,90,82162.74,0,-1
15062.0,59,4,1597.76,0,0
15064.0,46,4,1254.41,0,0
15065.0,46,1,168.73,0,0
15067.0,49,3,2105.37,0,0
15068.0,54,2,621.54,0,0
15070.0,8,3,737.0500000000001,0,0
15071.0,22,2,473.49,0,0
15072.0,115,1,187.51999999999998,3,0
15073.0,36,5,1744.61,0,0
15074.0,65,2,817.46,0,0
15076.0,128,4,544.99,3,0
15077.0,92,4,2423.88,3,0
15078.0,4,28,7953.17,0,0
15079.0,1,13,2793.09,0,0
15080.0,63,2,546.25,0,0
15081.0,3,8,1460.92,0,0
15082.0,304,1,93.35000000000001,2,0
15084.0,15,2,965.2,0,0
15085.0,365,1,347.54,2,0
15086.0,200,2,218.53,3,0
15091.0,107,4,546.15,3,0
15092.0,84,2,315.35,0,0
15093.0,8,26,9247.74,0,0
15094.0,99,2,83.0,3,0
15095.0,56,6,1771.04,0,0
15097.0,219,4,338.97,2,0
15100.0,2,11,1684.3999999999999,0,0
15101.0,71,8,993.46,0,0
15102.0,166,2,554.67,3,0
15105.0,66,2,795.98,0,0
15107.0,8,5,608.6,0,0
15109.0,215,2,498.15000000000003,3,0
15110.0,39,2,509.75,0,0
15111.0,8,3,1163.39,0,0
15112.0,247,1,209.4,2,0
15114.0,19,2,639.56,0,0
15115.0,353,2,187.99,2,0
15117.0,84,3,934.19,0,0
15122.0,58,10,2839.09,0,0
15123.0,57,3,2456.86,0,0
15124.0,112,2,266.63,3,0
15125.0,115,13,5007.28,3,0
15126.0,172,2,449.49,3,0
15127.0,155,1,304.97,3,0
15128.0,66,1,312.68,0,0
15129.0,21,12,3412.78,0,0
15131.0,30,1,80.28,0,0
15133.0,18,2,824.48,0,0
15134.0,17,2,208.3,0,0
15135.0,192,1,166.63,3,0
15137.0,156,5,747.55,3,0
15138.0,21,2,486.59000000000003,0,0
15140.0,78,1,889.44,0,0
15141.0,93,9,1378.31,3,0
15142.0,46,6,2110.23,0,0
15143.0,68,1,304.18,0,0
15144.0,15,15,5476.47,0,0
15149.0,212,4,1033.81,3,0
15150.0,92,3,3686.61,3,0
15151.0,59,2,2085.61,0,0
15152.0,331,2,513.73,2,0
15154.0,114,2,1089.44,3,0
15155.0,19,1,383.96999999999997,0,0
15157.0,205,2,718.04,3,0
15158.0,36,2,36.25999999999999,0,0
15159.0,31,4,3475.7200000000003,0,0
15160.0,10,3,431.11,0,0
15161.0,24,1,119.92,0,0
15162.0,364,2,241.5,2,0
15164.0,16,7,1186.63,0,0
15165.0,9,1,487.75,0,0
15166.0,103,1,167.16,3,0
15167.0,43,4,1468.82,0,0
15169.0,18,2,569.22,0,0
15170.0,42,1,81.15,0,0
15173.0,16,8,1399.26,0,0
15174.0,46,1,345.71,0,0
15176.0,232,2,985.09,2,0
15177.0,61,1,948.93,0,0
15179.0,28,10,5240.62,0,0
15180.0,3,3,816.9300000000001,0,0
15181.0,1,4,268.16999999999996,0,0
15182.0,16,12,2319.902,0,0
15183.0,183,4,637.03,3,0
15184.0,23,2,283.19,0,0
15186.0,110,3,991.7900000000001,3,0
15188.0,361,1,310.43,2,0
15189.0,17,5,1298.99,0,0
15190.0,70,1,834.4399999999999,0,0
15191.0,99,3,588.05,3,0
15192.0,1,3,937.07,0,0
15194.0,4,18,4666.51,0,0
15196.0,68,2,313.7,0,0
15197.0,24,5,771.4,0,0
15198.0,43,4,365.81,0,0
15199.0,10,6,1853.7,0,0
15200.0,130,1,549.05,3,0
15201.0,72,3,598.0600000000001,0,0
15202.0,56,8,-2570.1800000000003,0,0
15203.0,26,9,2572.38,0,0
15207.0,45,5,653.77,0,0
15208.0,59,1,100.4,0,0
15209.0,366,1,178.98000000000002,2,0
15210.0,14,2,845.01,0,0
15211.0,1,1,383.07,0,0
15212.0,12,1,106.47999999999999,0,0
15215.0,29,5,880.47,0,0
15216.0,254,1,389.49,2,0
15217.0,199,1,426.24,3,0
15218.0,25,14,5651.37,0,0
15219.0,284,1,379.7,2,0
15221.0,2,7,1702.0,0,0
15222.0,108,16,2830.66,3,0
15223.0,245,3,662.2,2,0
15224.0,148,5,526.78,3,0
15227.0,32,4,1269.0900000000001,0,0
15228.0,64,2,2193.56,0,0
15229.0,222,1,160.5,2,0
15231.0,232,2,228.35999999999999,2,0
15233.0,37,1,59.400000000000006,0,0
15235.0,5,6,690.3000000000001,0,0
15240.0,7,14,2629.43,0,0
15241.0,66,3,1293.72,0,0
15242.0,58,1,302.04,0,0
15243.0,71,1,610.6,0,0
15244.0,296,2,218.61,2,0
15245.0,38,5,2095.0,0,0
15246.0,191,1,266.25,3,0
15247.0,100,3,611.11,3,0
15248.0,47,4,1865.03,0,0
15249.0,66,6,2489.79,0,0
15250.0,276,1,60.0,2,0
15251.0,50,16,9768.49,0,0
15252.0,53,5,1312.28,0,0
15253.0,35,6,1117.99,0,0
15254.0,182,3,773.04,3,0
15255.0,32,10,2756.52,0,0
15256.0,197,1,71.95,3,0
15257.0,50,1,368.75,0,0
15259.0,148,4,1182.3799999999999,3,0
15260.0,8,24,7317.61,0,0
15261.0,17,3,1253.18,0,0
15262.0,16,2,239.87,0,0
15264.0,115,2,450.46000000000004,3,0
15265.0,240,2,1839.52,2,0
15266.0,15,5,722.4,0,0
15268.0,114,4,941.2500000000001,3,0
15269.0,16,2,816.56,0,0
15270.0,24,22,4942.99,0,0
15271.0,1,11,2097.95,0,0
15272.0,86,4,1309.01,0,0
15273.0,235,1,228.96,2,0
15276.0,30,4,472.67,0,0
15277.0,61,1,220.44,0,0
15278.0,197,4,496.15999999999997,3,0
15279.0,1,6,1264.33,0,0
15280.0,124,2,284.4,3,0
15281.0,14,10,6077.67,0,0
15282.0,206,1,348.59,3,0
15283.0,26,4,135.43,0,0
15284.0,136,1,24.75,3,0
15285.0,43,1,94.92,0,0
15287.0,15,3,369.34000000000003,0,0
15288.0,1,6,1574.51,0,0
15289.0,57,3,635.61,0,0
15290.0,29,9,2551.81,0,0
15291.0,9,34,8854.73,0,0
15293.0,301,1,247.5,2,0
15294.0,36,2,222.3,0,0
15295.0,290,1,207.04,2,0
15296.0,49,10,6593.82,0,0
15298.0,2,16,4581.93,0,0
15299.0,8,7,3456.5299999999997,0,0
15301.0,4,6,2533.09,0,0
15302.0,358,2,291.05,2,0
15303.0,201,3,604.76,3,0
15304.0,4,2,225.15,0,0
15305.0,191,1,93.6,3,0
15306.0,136,7,2306.63,3,0
15309.0,246,10,715.53,2,0
15310.0,114,1,1634.64,3,0
15311.0,1,158,54033.21,0,-1
15312.0,19,9,1995.39,0,0
15314.0,32,3,472.67999999999995,0,0
15317.0,313,2,112.05000000000001,2,0
15321.0,53,14,3909.92,0,0
15322.0,112,1,711.18,3,0
15323.0,169,4,320.9,3,0
15324.0,337,1,140.22000000000003,2,0
15325.0,31,8,1434.52,0,0
15326.0,232,9,1218.1100000000001,2,0
15328.0,43,1,107.24,0,0
15329.0,1,16,1711.98,0,0
15331.0,135,4,755.41,3,0
15332.0,2,6,4892.68,0,0
15336.0,37,1,240.5,0,0
15337.0,38,2,344.72,0,0
15338.0,313,1,277.93,2,0
15339.0,57,8,1069.7,0,0
15340.0,197,1,105.5,3,0
15341.0,85,2,380.5,0,0
15346.0,53,3,339.23,0,0
15347.0,2,6,1132.3,0,0
15350.0,9,2,547.6,0,0
15351.0,5,7,1745.09,0,0
15352.0,184,1,111.15,3,0
15353.0,3,7,2314.1,0,0
15353.621857372744,1,5229,1190919.98,1,-1
15354.0,234,7,-94.8,2,0
15356.0,4,4,664.66,0,0
15357.0,318,1,-36.75,2,0
15358.0,1,28,8602.55,0,0
15359.0,190,9,162.6,3,0
15361.0,162,3,270.15000000000003,3,0
15362.0,84,2,613.08,0,0
15363.0,8,2,678.11,0,0
15365.0,39,6,2242.81,0,0
15366.0,45,5,1786.57,0,0
15367.0,54,8,3138.04,0,0
15368.0,30,1,275.8,0,0
15369.0,10,12,3305.88,0,0
15370.0,46,1,1352.96,0,0
15371.0,298,1,59.400000000000006,2,0
15372.0,86,9,3947.02,0,0
15373.0,7,6,1002.9300000000001,0,0
15374.0,260,1,139.32,2,0
15375.0,326,1,60.959999999999994,2,0
15377.0,18,5,1179.95,0,0
15378.0,98,2,246.5,3,0
15379.0,36,1,1174.55,0,0
15380.0,1,8,1739.8400000000001,0,0
15381.0,59,4,1290.77,0,0
15382.0,10,12,7718.64,0,0
15383.0,318,1,-10.5,2,0
15384.0,8,3,1378.73,0,0
15385.0,28,2,625.2,0,0
15387.0,128,1,468.65,3,0
15389.0,36,4,2233.8,0,0
15390.0,32,2,1216.66,0,0
15391.0,206,2,282.92,3,0
15392.0,10,3,1376.0900000000001,0,0
15393.0,203,3,659.48,3,0
15394.0,31,9,3067.86,0,0
15396.0,219,1,508.20000000000005,2,0
15400.0,56,3,586.1,0,0
15401.0,88,2,216.95000000000002,0,0
15402.0,23,5,1189.87,0,0
15403.0,127,2,170.88,3,0
15404.0,11,1,257.06,0,0
15405.0,212,1,310.74,3,0
15406.0,89,2,465.15999999999997,3,0
15409.0,337,2,117.2,2,0
15410.0,204,2,1234.88,3,0
15413.0,66,7,-2531.3799999999997,0,0
15416.0,114,4,580.28,3,0
15418.0,61,2,449.42,0,0
15420.0,70,6,743.0,0,0
15421.0,21,6,2854.98,0,0
15422.0,15,6,1517.32,0,0
15423.0,217,3,175.64,3,0
15424.0,99,1,214.44,3,0
15425.0,36,4,1941.1200000000001,0,0
15426.0,4,6,1129.9,0,0
15428.0,23,3,668.97,0,0
15430.0,103,3,903.75,3,0
15431.0,138,1,153.24,3,0
15432.0,163,3,130.07,3,0
15434.0,10,7,1519.63,0,0
15437.0,276,1,193.29000000000002,2,0
15439.0,40,4,1269.05,0,0
15441.0,32,3,1254.21,0,0
15443.0,110,8,1865.6,3,0
15445.0,226,1,171.0,2,0
15446.0,12,5,391.65,0,0
15447.0,163,5,329.76,3,0
15448.0,310,1,294.17,2,0
15451.0,70,2,226.86,0,0
15452.0,26,3,1256.63,0,0
15454.0,254,1,126.89,2,0
15455.0,233,1,38.25,2,0
15456.0,39,7,1656.93,0,0
15458.0,38,1,208.79999999999998,0,0
15459.0,53,2,202.82999999999998,0,0
15461.0,96,3,391.29999999999995,3,0
15462.0,81,1,502.45,0,0
15465.0,5,16,5261.63,0,0
15466.0,25,3,1225.93,0,0
15468.0,21,2,949.02,0,0
15469.0,63,2,329.90000000000003,0,0
15470.0,211,1,63.419999999999995,3,0
15471.0,16,2,837.53,0,0
15473.0,80,1,274.8,0,0
15474.0,231,1,150.35,2,0
15476.0,16,5,2180.28,0,0
15477.0,285,1,368.4,2,0
15478.0,211,1,583.56,3,0
15479.0,369,1,147.4,2,0
15480.0,101,6,2686.75,3,0
15481.0,37,1,1993.34,0,0
15482.0,22,8,1539.1099999999997,0,0
15483.0,21,6,592.56,0,0
15484.0,176,2,1061.69,3,0
15485.0,9,6,3039.01,0,0
15486.0,163,1,102.0,3,0
15487.0,315,1,231.32,2,0
15488.0,92,4,340.6,3,0
15489.0,36,8,1237.3300000000002,0,0
15490.0,66,2,181.35,0,0
15493.0,25,4,2168.27,0,0
15494.0,114,4,2412.92,3,0
15495.0,15,1,246.5,0,0
15496.0,267,1,146.14000000000001,2,0
15497.0,10,8,7383.76,0,0
15498.0,2,23,11374.35,0,0
15499.0,359,1,158.65,2,0
15501.0,40,2,399.95,0,0
15502.0,4,10,3071.87,0,0
15503.0,362,1,116.26,2,0
15504.0,156,4,339.92,3,0
15506.0,17,3,1058.25,0,0
15509.0,16,1,152.41,0,0
15512.0,26,2,210.58,0,0
15513.0,1,21,12744.37,0,0
15514.0,15,7,2368.34,0,0
15515.0,23,1,171.81,0,0
15518.0,15,10,2183.84,0,0
15519.0,19,2,344.61,0,0
15521.0,36,11,4091.34,0,0
15523.0,24,17,16707.23,0,0
15524.0,242,1,151.4,2,0
15525.0,9,2,430.78,0,0
15527.0,30,21,2673.46,0,0
15529.0,2,2,1116.72,0,0
15530.0,148,1,311.37,3,0
15532.0,12,6,2174.12,0,0
15534.0,361,1,162.25,2,0
15535.0,1,4,515.97,0,0
15536.0,45,1,259.09,0,0
15538.0,173,11,3036.1,3,0
15540.0,11,1,247.38,0,0
15542.0,148,4,833.16,3,0
15543.0,95,1,114.4,3,0
15544.0,8,16,4591.61,0,0
15545.0,7,1,135.32999999999998,0,0
15546.0,242,3,539.5500000000001,2,0
15547.0,12,14,5132.95,0,0
15548.0,231,1,158.09,2,0
