InvoiceDate,Sales
2010-06-20 16:06:00,255.37
2010-06-21 09:26:00,678.82
2010-06-21 09:38:00,463.43
2010-06-21 09:56:00,282.68
2010-06-21 10:11:00,53.1
2010-06-21 10:13:00,1786.71
2010-06-21 10:30:00,1956.84
2010-06-21 10:32:00,339.88
2010-06-21 11:37:00,168.97
2010-06-21 11:38:00,928.79
2010-06-21 11:40:00,118.55000000000001
2010-06-21 11:42:00,354.0
2010-06-21 11:55:00,394.39
2010-06-21 11:57:00,720.5
2010-06-21 12:05:00,233.12
2010-06-21 12:11:00,347.29
2010-06-21 12:17:00,297.83
2010-06-21 12:31:00,257.04
2010-06-21 12:51:00,79.30000000000001
2010-06-21 12:56:00,231.93
2010-06-21 13:04:00,284.75
2010-06-21 13:12:00,219.61
2010-06-21 13:18:00,749.96
2010-06-21 13:22:00,449.58
2010-06-21 13:28:00,170.06
2010-06-21 13:32:00,543.32
2010-06-21 13:35:00,417.75
2010-06-21 13:45:00,17.700000000000003
2010-06-21 13:52:00,1523.16
2010-06-21 13:53:00,176.34
2010-06-21 14:07:00,272.68
2010-06-21 14:14:00,110.64
2010-06-21 14:19:00,112.66
2010-06-21 14:25:00,360.29999999999995
2010-06-21 14:49:00,864.9100000000001
2010-06-21 14:50:00,75.35
2010-06-21 15:08:00,0.0
2010-06-21 15:13:00,2913.41
2010-06-21 15:21:00,-10.95
2010-06-21 15:51:00,662.2
2010-06-21 15:55:00,0.0
2010-06-21 15:57:00,0.0
2010-06-21 15:58:00,0.0
2010-06-21 15:59:00,0.0
2010-06-21 16:03:00,0.0
2010-06-21 16:04:00,339.84
2010-06-21 16:07:00,75.28
2010-06-21 16:10:00,111.15
2010-06-21 16:23:00,321.8
2010-06-21 16:28:00,564.0
2010-06-22 08:59:00,367.8
2010-06-22 09:04:00,762.08
2010-06-22 09:05:00,160.98000000000002
2010-06-22 09:37:00,281.18
2010-06-22 09:39:00,19.9
2010-06-22 09:45:00,41.5
2010-06-22 09:51:00,265.37
2010-06-22 09:52:00,15.3
2010-06-22 10:05:00,130.0
2010-06-22 10:24:00,489.8
2010-06-22 10:25:00,275.7
2010-06-22 10:38:00,98.7
2010-06-22 10:51:00,454.5
2010-06-22 10:52:00,13.919999999999998
2010-06-22 10:55:00,172.32
2010-06-22 11:21:00,81.12
2010-06-22 11:35:00,118.8
2010-06-22 11:48:00,164.6
2010-06-22 11:49:00,302.0
2010-06-22 11:59:00,192.7
2010-06-22 12:08:00,351.43
2010-06-22 12:13:00,344.4
2010-06-22 12:14:00,377.74
2010-06-22 12:16:00,421.55
2010-06-22 12:30:00,372.84000000000003
2010-06-22 12:57:00,616.6
2010-06-22 13:19:00,375.71999999999997
2010-06-22 13:23:00,175.0
2010-06-22 13:27:00,-68.0
2010-06-22 13:28:00,320.2
2010-06-22 14:00:00,1013.6
2010-06-22 14:19:00,319.95000000000005
2010-06-22 14:21:00,1255.06
2010-06-22 14:23:00,169.55
2010-06-22 14:26:00,34.9
2010-06-22 14:28:00,-14.95
2010-06-22 14:45:00,564.8
2010-06-22 14:58:00,116.18
2010-06-22 15:28:00,493.53
2010-06-22 15:50:00,148.85
2010-06-22 16:11:00,-1.65
2010-06-22 16:21:00,1134.66
2010-06-22 16:28:00,1183.89
2010-06-22 16:54:00,396.91
2010-06-22 17:06:00,136.95
2010-06-23 08:14:00,806.01
2010-06-23 08:35:00,264.9
2010-06-23 08:43:00,327.3
2010-06-23 09:30:00,540.25
2010-06-23 09:32:00,312.35
2010-06-23 09:37:00,321.24
2010-06-23 09:46:00,330.0
2010-06-23 09:52:00,334.25
2010-06-23 10:07:00,543.36
2010-06-23 10:09:00,495.0
2010-06-23 10:19:00,307.24
2010-06-23 10:43:00,357.16
2010-06-23 10:49:00,577.22
2010-06-23 10:53:00,682.8299999999999
2010-06-23 11:08:00,4.95
2010-06-23 11:24:00,343.2
2010-06-23 11:34:00,216.60999999999999
2010-06-23 11:38:00,765.0
2010-06-23 11:39:00,50.2
2010-06-23 11:46:00,462.2
2010-06-23 11:54:00,98.4
2010-06-23 12:07:00,102.55
2010-06-23 12:23:00,379.4
2010-06-23 12:31:00,989.3
2010-06-23 12:35:00,320.0
2010-06-23 12:39:00,500.34000000000003
2010-06-23 12:40:00,429.0
2010-06-23 12:41:00,436.28000000000003
2010-06-23 12:49:00,367.48
2010-06-23 12:53:00,366.8
2010-06-23 13:14:00,363.3
2010-06-23 13:16:00,169.12
2010-06-23 13:19:00,1633.67
2010-06-23 13:21:00,494.8
2010-06-23 13:35:00,0.0
2010-06-23 13:36:00,408.48
2010-06-23 13:44:00,136.56
2010-06-23 14:07:00,309.91999999999996
2010-06-23 14:10:00,317.25
2010-06-23 14:11:00,321.8
2010-06-23 14:14:00,382.75
2010-06-23 14:18:00,16.05
2010-06-23 14:22:00,3.8
2010-06-23 14:34:00,1222.91
2010-06-23 14:41:00,35.16
2010-06-23 14:49:00,1504.94
2010-06-23 14:59:00,339.55
2010-06-23 15:00:00,441.5
2010-06-23 15:27:00,65.15
2010-06-23 15:40:00,97.84
2010-06-23 15:43:00,159.93
2010-06-23 15:45:00,7.5
2010-06-23 15:50:00,150.55
2010-06-23 16:03:00,241.8
2010-06-23 16:14:00,-2.55
2010-06-23 16:23:00,111.5
2010-06-23 16:31:00,6.300000000000001
2010-06-23 16:40:00,127.85
2010-06-23 16:52:00,195.07
2010-06-23 16:54:00,29.25
2010-06-23 17:04:00,121.08
2010-06-23 17:05:00,17.11
2010-06-23 17:16:00,1479.91
2010-06-23 17:26:00,66.72
2010-06-23 17:28:00,385.0
2010-06-23 17:35:00,4453.799999999999
2010-06-24 09:06:00,234.56
2010-06-24 09:22:00,92.67
2010-06-24 09:29:00,610.26
2010-06-24 09:49:00,1294.8700000000001
2010-06-24 09:51:00,1544.8700000000001
2010-06-24 09:57:00,232.88
2010-06-24 09:58:00,1698.78
2010-06-24 10:02:00,181.56
2010-06-24 10:07:00,372.5
2010-06-24 10:09:00,313.2
2010-06-24 10:25:00,308.03000000000003
2010-06-24 10:34:00,845.0
2010-06-24 10:36:00,320.25
2010-06-24 10:58:00,-17.700000000000003
2010-06-24 11:02:00,11.9
2010-06-24 11:28:00,267.84
2010-06-24 11:31:00,387.81
2010-06-24 11:32:00,49.41
2010-06-24 11:33:00,719.33
2010-06-24 11:34:00,517.72
2010-06-24 11:35:00,1846.72
2010-06-24 11:38:00,398.45
2010-06-24 11:39:00,248.17
2010-06-24 11:40:00,323.59000000000003
2010-06-24 11:42:00,294.5
2010-06-24 11:46:00,216.39
2010-06-24 11:47:00,171.14
2010-06-24 11:48:00,681.77
2010-06-24 11:50:00,598.84
2010-06-24 11:51:00,635.88
2010-06-24 11:54:00,-49.050000000000004
2010-06-24 11:55:00,1685.6499999999999
2010-06-24 11:56:00,-22.2
2010-06-24 12:01:00,-2.95
2010-06-24 12:09:00,-4.25
2010-06-24 12:10:00,469.38
2010-06-24 12:11:00,510.51
2010-06-24 12:12:00,-59.8
2010-06-24 12:13:00,464.08
2010-06-24 12:15:00,-29.7
2010-06-24 12:21:00,31.8
2010-06-24 12:34:00,120.45
2010-06-24 12:35:00,28.2
2010-06-24 12:36:00,-19.8
2010-06-24 12:37:00,162.41
2010-06-24 12:38:00,19.8
2010-06-24 12:39:00,-30.200000000000003
2010-06-24 12:49:00,165.55
2010-06-24 12:51:00,-16.55
2010-06-24 12:53:00,-26.65
2010-06-24 13:00:00,346.95
2010-06-24 13:01:00,83.83999999999997
2010-06-24 13:03:00,277.85
2010-06-24 13:33:00,-12.75
2010-06-24 13:40:00,-7.95
2010-06-24 13:42:00,355.7
2010-06-24 13:43:00,127.60000000000001
2010-06-24 13:53:00,-25.5
2010-06-24 13:56:00,92.75
2010-06-24 14:00:00,7.95
2010-06-24 14:05:00,234.10000000000002
2010-06-24 14:09:00,124.04
2010-06-24 14:13:00,556.16
2010-06-24 14:17:00,272.27
2010-06-24 14:34:00,258.5
2010-06-24 14:48:00,0.0
2010-06-24 15:03:00,1549.66
2010-06-24 15:13:00,0.0
2010-06-24 15:19:00,457.1
2010-06-24 15:20:00,97.5
2010-06-24 15:21:00,303.6
2010-06-24 15:26:00,25.200000000000003
2010-06-24 15:45:00,431.39
2010-06-24 15:49:00,203.8
2010-06-24 15:50:00,414.17999999999995
2010-06-24 16:05:00,-21.25
2010-06-24 16:07:00,-6.45
2010-06-24 16:13:00,-4.1499999999999995
2010-06-24 16:14:00,-17.9
2010-06-24 16:18:00,-4.25
2010-06-24 16:21:00,-4.95
2010-06-24 16:24:00,236.07
2010-06-24 16:25:00,582.17
2010-06-24 16:46:00,0.0
2010-06-24 16:48:00,0.0
2010-06-24 16:50:00,0.0
2010-06-24 16:51:00,0.0
2010-06-24 16:52:00,0.0
2010-06-24 16:53:00,0.0
2010-06-24 16:56:00,-36.6
2010-06-24 17:03:00,-38.81
2010-06-24 17:04:00,-24.5
2010-06-24 17:06:00,-9.25
2010-06-24 17:30:00,-30.0
2010-06-24 17:32:00,-254.4
2010-06-24 17:36:00,-95.8
2010-06-24 17:45:00,-81.0
2010-06-24 17:48:00,-92.65
2010-06-24 17:51:00,-108.0
2010-06-24 18:06:00,294.17
2010-06-24 18:31:00,-38.25
2010-06-24 18:33:00,-190.75
2010-06-24 18:36:00,12.75
2010-06-25 09:30:00,551.5
2010-06-25 09:36:00,199.6
2010-06-25 09:37:00,19.95
2010-06-25 10:10:00,998.09
2010-06-25 10:11:00,88.45
2010-06-25 10:17:00,278.2
2010-06-25 10:20:00,0.0
2010-06-25 10:22:00,837.3100000000001
2010-06-25 10:24:00,0.0
2010-06-25 10:39:00,-8.5
2010-06-25 10:41:00,463.28
2010-06-25 11:27:00,471.51
2010-06-25 11:39:00,1176.2
2010-06-25 11:49:00,134.94
2010-06-25 11:57:00,310.4
2010-06-25 12:05:00,665.25
2010-06-25 12:07:00,17.700000000000003
2010-06-25 12:10:00,307.45
2010-06-25 12:25:00,-6.75
2010-06-25 12:42:00,189.8
2010-06-25 12:57:00,321.55
2010-06-25 13:01:00,445.61
2010-06-25 13:17:00,379.07
2010-06-25 13:19:00,341.1
2010-06-25 13:26:00,130.05
2010-06-25 13:27:00,322.11
2010-06-25 13:35:00,139.83
2010-06-25 13:37:00,510.15
2010-06-25 13:40:00,14.85
2010-06-25 13:59:00,14.33
2010-06-25 14:02:00,298.4
2010-06-25 14:15:00,828.8900000000001
2010-06-25 14:23:00,684.12
2010-06-25 14:36:00,162.05
2010-06-25 14:46:00,136.35
2010-06-25 15:03:00,95.62
2010-06-25 15:10:00,394.8
2010-06-25 15:13:00,4852.7
2010-06-25 15:18:00,333.6
2010-06-25 15:24:00,181.6
2010-06-25 15:40:00,124.4
2010-06-25 15:55:00,67.38
2010-06-25 16:22:00,15.9
2010-06-25 16:23:00,5.0
2010-06-25 16:42:00,199.38
2010-06-25 17:09:00,4.9
2010-06-25 17:20:00,0.0
2010-06-27 10:01:00,148.4
2010-06-27 10:23:00,323.19
2010-06-27 10:38:00,34.92
2010-06-27 10:41:00,-790.25
2010-06-27 10:43:00,-61.65
2010-06-27 10:48:00,863.9100000000001
2010-06-27 10:49:00,-300.2
2010-06-27 10:51:00,116.88
2010-06-27 10:54:00,904.46
2010-06-27 11:11:00,-33.75
2010-06-27 11:15:00,991.08
2010-06-27 11:16:00,387.82
2010-06-27 11:18:00,145.57
2010-06-27 11:20:00,61.739999999999995
2010-06-27 11:21:00,290.46
2010-06-27 11:27:00,253.8
2010-06-27 11:29:00,321.23
2010-06-27 11:33:00,-8.85
2010-06-27 11:37:00,128.43
2010-06-27 11:45:00,297.19
2010-06-27 11:47:00,634.16
2010-06-27 11:59:00,1903.16
2010-06-27 12:01:00,294.02
2010-06-27 12:07:00,137.7
2010-06-27 12:09:00,-5.1
2010-06-27 12:13:00,349.17
2010-06-27 12:16:00,198.77999999999997
2010-06-27 12:19:00,212.63
2010-06-27 12:25:00,724.06
2010-06-27 12:27:00,360.36
2010-06-27 12:32:00,201.25
2010-06-27 12:33:00,318.37
2010-06-27 12:46:00,102.25
2010-06-27 12:51:00,362.08
2010-06-27 12:54:00,571.36
2010-06-27 12:59:00,456.94
2010-06-27 13:00:00,374.59000000000003
2010-06-27 13:09:00,914.48
2010-06-27 13:11:00,583.57
2010-06-27 13:16:00,549.88
2010-06-27 13:17:00,174.8
2010-06-27 13:25:00,318.4
2010-06-27 13:26:00,180.85
2010-06-27 13:29:00,823.96
2010-06-27 13:34:00,101.4
2010-06-27 13:40:00,353.02
2010-06-27 13:43:00,841.35
2010-06-27 13:49:00,188.57999999999998
2010-06-27 14:38:00,337.95
2010-06-27 14:40:00,63.879999999999995
2010-06-27 14:49:00,229.53
2010-06-27 15:24:00,206.76
2010-06-27 15:44:00,9.149999999999999
2010-06-27 15:50:00,319.6
2010-06-27 15:51:00,-22.9
2010-06-28 08:24:00,305.7
2010-06-28 08:28:00,13330.380000000001
2010-06-28 08:31:00,348.06
2010-06-28 08:34:00,1540.0
2010-06-28 09:32:00,455.18
2010-06-28 09:33:00,666.4
2010-06-28 09:47:00,185.46
2010-06-28 09:55:00,7500.32
2010-06-28 10:00:00,-12.75
2010-06-28 10:02:00,1470.04
2010-06-28 10:11:00,138.44
2010-06-28 10:12:00,259.68
2010-06-28 10:18:00,436.28000000000003
2010-06-28 10:19:00,547.73
2010-06-28 10:30:00,264.24
2010-06-28 10:34:00,116.92
2010-06-28 10:36:00,72.3
2010-06-28 10:39:00,308.38
2010-06-28 10:52:00,166.35
2010-06-28 11:11:00,369.68
2010-06-28 11:24:00,142.17000000000002
2010-06-28 11:26:00,1221.15
2010-06-28 11:28:00,-45.0
2010-06-28 11:30:00,306.95
2010-06-28 11:36:00,7.49
2010-06-28 11:39:00,975.33
2010-06-28 11:50:00,426.86
2010-06-28 11:54:00,108.75
2010-06-28 11:55:00,156.43
2010-06-28 11:57:00,200.91
2010-06-28 12:04:00,998.27
2010-06-28 12:22:00,730.9
2010-06-28 12:24:00,-47.25
2010-06-28 12:27:00,295.12
2010-06-28 12:31:00,-54.5
2010-06-28 12:37:00,-63.25
2010-06-28 12:38:00,438.24
2010-06-28 12:43:00,355.44
2010-06-28 12:47:00,161.83
2010-06-28 12:57:00,275.3
2010-06-28 12:58:00,2151.27
2010-06-28 13:06:00,1230.33
2010-06-28 13:12:00,1257.91
2010-06-28 13:20:00,-10.9
2010-06-28 13:28:00,119.70000000000002
2010-06-28 13:30:00,1740.24
2010-06-28 13:43:00,767.05
2010-06-28 13:44:00,179.28
2010-06-28 13:47:00,595.39
2010-06-28 13:49:00,-7500.32
2010-06-28 13:52:00,307.92
2010-06-28 13:53:00,386.91
2010-06-28 13:58:00,464.62
2010-06-28 14:01:00,2814.0
2010-06-28 14:02:00,265.5
2010-06-28 14:05:00,164.7
2010-06-28 14:06:00,262.85
2010-06-28 14:15:00,-891.12
2010-06-28 14:30:00,344.5
2010-06-28 14:31:00,121.3
2010-06-28 14:33:00,1345.62
2010-06-28 14:36:00,170.0
2010-06-28 14:40:00,223.95
2010-06-28 15:05:00,248.36999999999998
2010-06-28 15:19:00,350.56
2010-06-28 15:22:00,708.1
2010-06-28 15:26:00,450.95
2010-06-28 15:29:00,504.61
2010-06-28 15:31:00,211.09
2010-06-28 15:36:00,314.7
2010-06-28 15:37:00,301.8
2010-06-28 15:57:00,219.35
2010-06-28 16:07:00,225.73000000000002
2010-06-28 16:38:00,0.0
2010-06-28 16:42:00,119.8
2010-06-29 08:04:00,603.46
2010-06-29 08:28:00,314.99
2010-06-29 08:37:00,308.1
2010-06-29 09:06:00,155.51999999999998
2010-06-29 09:07:00,271.4
2010-06-29 09:17:00,0.0
2010-06-29 09:18:00,0.0
2010-06-29 09:28:00,322.24
2010-06-29 09:32:00,142.8
2010-06-29 09:39:00,357.84
2010-06-29 09:44:00,330.0
2010-06-29 09:51:00,17.0
2010-06-29 09:52:00,742.13
2010-06-29 09:59:00,591.58
2010-06-29 10:06:00,467.76
2010-06-29 10:08:00,118.8
2010-06-29 10:15:00,84.92999999999999
2010-06-29 10:30:00,201.6
2010-06-29 10:35:00,260.6
2010-06-29 10:37:00,0.0
2010-06-29 10:38:00,158.52
2010-06-29 10:40:00,0.0
2010-06-29 10:48:00,0.0
2010-06-29 10:49:00,0.0
2010-06-29 10:50:00,0.0
2010-06-29 10:52:00,755.02
2010-06-29 10:54:00,1420.6000000000001
2010-06-29 11:01:00,38.400000000000006
2010-06-29 11:03:00,15.0
2010-06-29 11:10:00,508.91
2010-06-29 11:23:00,485.99
2010-06-29 11:25:00,39.0
2010-06-29 11:29:00,942.4
2010-06-29 11:30:00,351.18
2010-06-29 11:31:00,29.700000000000003
2010-06-29 11:33:00,103.19999999999999
2010-06-29 11:36:00,-15.85
2010-06-29 11:55:00,751.5
2010-06-29 11:56:00,343.19
2010-06-29 12:07:00,301.0
2010-06-29 12:08:00,1167.01
2010-06-29 12:10:00,108.06
2010-06-29 12:11:00,2145.0
2010-06-29 12:19:00,38.5
2010-06-29 12:26:00,241.45000000000002
2010-06-29 12:30:00,139.85
2010-06-29 12:38:00,-96.15
2010-06-29 12:39:00,200.91000000000003
2010-06-29 12:43:00,156.0
2010-06-29 12:45:00,510.24
2010-06-29 12:50:00,677.5500000000001
2010-06-29 13:05:00,161.1
2010-06-29 13:10:00,316.48
2010-06-29 13:12:00,1544.66
2010-06-29 13:13:00,905.92
2010-06-29 13:14:00,-74.25
2010-06-29 13:20:00,532.8
2010-06-29 13:35:00,0.0
2010-06-29 13:45:00,-25.5
2010-06-29 13:46:00,306.95
2010-06-29 13:49:00,143.27
2010-06-29 13:52:00,277.4
2010-06-29 14:04:00,8.9
2010-06-29 14:11:00,1516.02
2010-06-29 14:14:00,1548.14
2010-06-29 14:32:00,-112.25
2010-06-29 14:45:00,-0.85
2010-06-29 14:49:00,754.84
2010-06-29 14:51:00,-7.15
2010-06-29 14:52:00,97.5
2010-06-29 15:02:00,112.34
2010-06-29 15:04:00,836.75
2010-06-29 15:15:00,205.65
2010-06-29 15:17:00,5265.75
2010-06-29 15:28:00,686.4
2010-06-29 15:32:00,-240.0
2010-06-29 15:34:00,145.0
2010-06-29 15:48:00,144.55
2010-06-29 15:56:00,0.0
2010-06-29 16:10:00,166.6
2010-06-29 16:12:00,81.66
2010-06-29 16:13:00,460.8
2010-06-29 16:28:00,924.0
2010-06-29 16:36:00,395.2
2010-06-29 16:43:00,499.88
2010-06-30 08:14:00,-28.9
2010-06-30 08:16:00,-3.75
2010-06-30 08:17:00,-6.35
2010-06-30 08:18:00,-7.8
2010-06-30 08:19:00,-18.560000000000002
2010-06-30 08:20:00,-16.95
2010-06-30 08:23:00,-6.75
2010-06-30 08:25:00,74.7
2010-06-30 08:26:00,-6.95
2010-06-30 08:29:00,-8.85
2010-06-30 08:30:00,2326.7400000000002
2010-06-30 08:31:00,-22.5
2010-06-30 08:33:00,-61.2
2010-06-30 08:34:00,838.74
2010-06-30 08:35:00,342.61
2010-06-30 08:36:00,1044.21
2010-06-30 08:41:00,318.0
2010-06-30 08:48:00,-1740.24
2010-06-30 08:50:00,471.87
2010-06-30 09:06:00,172.55
2010-06-30 09:12:00,366.95
2010-06-30 09:17:00,-17.65
2010-06-30 09:18:00,-3.99
2010-06-30 09:19:00,-1.7
2010-06-30 09:24:00,159.6
2010-06-30 09:26:00,-16.95
2010-06-30 09:37:00,620.65
2010-06-30 09:40:00,359.49
2010-06-30 09:41:00,-2.55
2010-06-30 09:50:00,306.78000000000003
2010-06-30 10:03:00,309.53
2010-06-30 10:04:00,-33.75
2010-06-30 10:18:00,-77.25
2010-06-30 10:19:00,-9.95
2010-06-30 10:20:00,217.32
2010-06-30 10:21:00,-4.95
2010-06-30 10:23:00,794.23
2010-06-30 10:25:00,75.3
2010-06-30 10:27:00,313.95
2010-06-30 10:34:00,-135.0
2010-06-30 10:45:00,302.4
2010-06-30 11:06:00,594.17
2010-06-30 11:08:00,673.08
2010-06-30 11:22:00,-315.6
2010-06-30 11:25:00,-5.95
2010-06-30 11:32:00,331.57
2010-06-30 11:37:00,-39.8
2010-06-30 11:38:00,679.08
2010-06-30 11:43:00,277.57
2010-06-30 11:44:00,-14.65
2010-06-30 11:49:00,778.2
2010-06-30 11:54:00,-9.15
2010-06-30 11:56:00,322.8
2010-06-30 11:57:00,776.99
2010-06-30 11:59:00,-18.0
2010-06-30 12:02:00,3921.74
2010-06-30 12:03:00,311.4
2010-06-30 12:04:00,1421.4
2010-06-30 12:05:00,330.0
2010-06-30 12:06:00,156.5
2010-06-30 12:09:00,-3.75
2010-06-30 12:14:00,-41.7
2010-06-30 12:17:00,349.48
2010-06-30 12:27:00,1799.07
2010-06-30 12:30:00,423.95
2010-06-30 12:31:00,0.0
2010-06-30 12:32:00,0.0
2010-06-30 12:33:00,0.0
2010-06-30 12:35:00,492.62
2010-06-30 12:36:00,241.2
2010-06-30 12:40:00,134.71
2010-06-30 12:47:00,354.75
2010-06-30 12:49:00,527.6
2010-06-30 12:52:00,228.2
2010-06-30 12:53:00,185.0
2010-06-30 12:54:00,416.6
2010-06-30 12:55:00,0.0
2010-06-30 12:57:00,0.0
2010-06-30 12:59:00,0.0
2010-06-30 13:03:00,284.19
2010-06-30 13:06:00,100.65
2010-06-30 13:07:00,10.54
2010-06-30 13:13:00,159.47
2010-06-30 13:15:00,102.0
2010-06-30 13:17:00,282.65
2010-06-30 13:18:00,27.839999999999996
2010-06-30 13:25:00,0.0
2010-06-30 13:28:00,148.04000000000002
2010-06-30 13:41:00,277.90000000000003
2010-06-30 13:43:00,513.65
2010-06-30 13:47:00,-87.75
2010-06-30 13:49:00,358.15
2010-06-30 13:50:00,248.48
2010-06-30 13:51:00,-51.0
2010-06-30 13:53:00,-46.65
2010-06-30 13:54:00,-30.6
2010-06-30 13:57:00,-39.8
2010-06-30 14:00:00,-19.35
2010-06-30 14:05:00,-5.9
2010-06-30 14:07:00,-6.640000000000001
2010-06-30 14:09:00,-8.5
2010-06-30 14:10:00,-10.4
2010-06-30 14:11:00,-12.75
2010-06-30 14:12:00,664.7
2010-06-30 14:14:00,-14.85
2010-06-30 14:18:00,93.07000000000001
2010-06-30 14:20:00,85.13
2010-06-30 14:26:00,3.3
2010-06-30 14:36:00,-15.0
2010-06-30 14:55:00,114.12
2010-06-30 15:18:00,377.35
2010-06-30 15:32:00,-35.5
2010-06-30 15:34:00,615.21
2010-06-30 15:35:00,1109.2
2010-06-30 15:41:00,27.84
2010-06-30 15:52:00,335.4
2010-06-30 15:53:00,15.3
2010-06-30 15:55:00,1307.32
2010-06-30 16:09:00,-30.35
2010-06-30 16:14:00,863.3000000000001
2010-06-30 16:35:00,310.41
2010-06-30 16:37:00,480.28000000000003
2010-06-30 16:51:00,224.04
2010-06-30 17:04:00,135.9
2010-06-30 17:30:00,-3.9
2010-06-30 17:32:00,-7.5
2010-06-30 17:34:00,-7.95
2010-06-30 17:38:00,-12.42
2010-07-01 08:39:00,288.15
2010-07-01 08:57:00,914.33
2010-07-01 09:15:00,341.8
2010-07-01 09:36:00,869.6800000000001
2010-07-01 09:56:00,1950.98
2010-07-01 09:59:00,268.28
2010-07-01 10:11:00,-27.0
2010-07-01 10:16:00,96.55
2010-07-01 10:21:00,502.39
2010-07-01 10:28:00,611.66
2010-07-01 10:33:00,-28.050000000000004
2010-07-01 10:35:00,40.2
2010-07-01 10:41:00,411.64
2010-07-01 10:44:00,140.15
2010-07-01 10:51:00,304.2
2010-07-01 10:53:00,308.45000000000005
2010-07-01 11:16:00,-3.9
2010-07-01 11:20:00,141.25
2010-07-01 11:29:00,15.0
2010-07-01 11:35:00,88.0
2010-07-01 11:37:00,324.74
2010-07-01 11:51:00,81.75
2010-07-01 11:59:00,2888.33
2010-07-01 12:02:00,328.29
2010-07-01 12:11:00,309.84999999999997
2010-07-01 12:12:00,545.55
2010-07-01 12:13:00,221.3
2010-07-01 12:17:00,312.85
2010-07-01 12:25:00,47.25
2010-07-01 12:26:00,313.34
2010-07-01 12:32:00,95.45
2010-07-01 12:33:00,150.12
2010-07-01 12:34:00,109.73
2010-07-01 12:39:00,0.0
2010-07-01 12:43:00,184.24
2010-07-01 12:45:00,-18.42
2010-07-01 12:48:00,190.5
2010-07-01 12:51:00,827.6
2010-07-01 12:57:00,404.31
2010-07-01 13:02:00,4.95
2010-07-01 13:12:00,450.2
2010-07-01 13:13:00,-20.3
2010-07-01 13:14:00,222.4
2010-07-01 13:17:00,461.95
2010-07-01 13:25:00,375.3
2010-07-01 13:30:00,429.41
2010-07-01 13:33:00,146.57999999999998
2010-07-01 13:36:00,-10.5
2010-07-01 13:37:00,322.8
2010-07-01 13:42:00,116.28
2010-07-01 13:43:00,219.42
2010-07-01 13:46:00,374.75
2010-07-01 14:11:00,602.99
2010-07-01 14:12:00,164.7
2010-07-01 14:13:00,144.29
2010-07-01 14:15:00,79.95
2010-07-01 14:21:00,-20.3
2010-07-01 14:22:00,-20.3
2010-07-01 14:24:00,254.69
2010-07-01 14:27:00,81.2
2010-07-01 14:28:00,1163.6
2010-07-01 14:30:00,39.8
2010-07-01 14:36:00,494.73
2010-07-01 14:38:00,263.76
2010-07-01 14:39:00,102.69999999999999
2010-07-01 14:43:00,1299.66
2010-07-01 14:49:00,346.86
2010-07-01 15:01:00,-147.93
2010-07-01 15:06:00,-17.83
2010-07-01 15:07:00,336.6
2010-07-01 15:08:00,433.11
2010-07-01 15:25:00,135.42
2010-07-01 15:29:00,513.1800000000001
2010-07-01 15:33:00,155.73
2010-07-01 15:39:00,300.84000000000003
2010-07-01 15:46:00,93.80000000000001
2010-07-01 15:48:00,310.42
2010-07-01 16:03:00,283.05
2010-07-01 16:11:00,15.23
2010-07-01 16:48:00,1683.5
2010-07-01 16:50:00,313.28
2010-07-01 16:55:00,29.95
2010-07-01 17:25:00,282.74
2010-07-01 17:30:00,104.65
2010-07-01 17:48:00,301.65999999999997
2010-07-01 17:51:00,-5.95
2010-07-01 17:54:00,1305.32
2010-07-01 18:07:00,0.0
2010-07-01 18:12:00,104.35
2010-07-01 18:25:00,189.51000000000002
2010-07-01 19:05:00,189.67000000000002
2010-07-01 19:16:00,267.54
2010-07-01 19:19:00,-3.38
2010-07-02 08:26:00,2464.63
2010-07-02 08:28:00,101.80000000000001
2010-07-02 09:27:00,245.73000000000002
2010-07-02 09:39:00,1.65
2010-07-02 09:46:00,325.6
2010-07-02 09:47:00,340.84000000000003
2010-07-02 09:51:00,292.18
2010-07-02 10:01:00,596.09
2010-07-02 10:07:00,102.0
2010-07-02 10:23:00,521.53
2010-07-02 10:41:00,99.53999999999999
2010-07-02 11:07:00,-14.85
2010-07-02 11:12:00,-1.45
2010-07-02 11:27:00,123.45
2010-07-02 11:34:00,-2.95
2010-07-02 11:37:00,-14.85
2010-07-02 11:42:00,29.85
2010-07-02 11:44:00,2216.39
2010-07-02 11:49:00,0.0
2010-07-02 11:51:00,788.4
2010-07-02 11:57:00,-21.65
2010-07-02 11:59:00,495.84
2010-07-02 12:00:00,50.7
2010-07-02 12:03:00,348.1
2010-07-02 12:04:00,242.46
2010-07-02 12:13:00,176.04
2010-07-02 12:26:00,-7.05
2010-07-02 12:41:00,261.94
2010-07-02 12:43:00,189.66
2010-07-02 12:45:00,1077.13
2010-07-02 12:47:00,15.0
2010-07-02 12:49:00,556.84
2010-07-02 12:51:00,254.9
2010-07-02 12:55:00,411.83
2010-07-02 12:59:00,213.85
2010-07-02 13:04:00,6.35
2010-07-02 13:24:00,306.63
2010-07-02 13:25:00,177.0
2010-07-02 13:36:00,157.17
2010-07-02 14:15:00,700.67
2010-07-02 14:37:00,438.51
2010-07-02 14:38:00,-36.0
2010-07-02 14:39:00,882.22
2010-07-02 14:41:00,22.0
2010-07-02 14:46:00,108.55
